직무코드,직무대분류,직무중분류,직무소분류,상세분류,산업,캠프명
국제협력-N/A-정부/공공기관,경영/사무/행정,국제협력,국제협력,N/A,정부/공공기관,국제협력개발 실무 체험하기 : ODA 사업 기획부터 결과 보고까지
법무-N/A-제약/바이오,경영/사무/행정,법무,법무,N/A,제약/바이오,법률자문의견서부터 Risk평가까지 유형 별 법무 실무 체험
사무행정-N/A-공기업,경영/사무/행정,사무행정,사무행정,N/A,공기업,K공기업 실제 신규사업 개발을 통해 사무행정 직무 경험하기
사무행정-N/A-공기업,경영/사무/행정,사무행정,사무행정,N/A,공기업,K공기업 사무행정은 실제로 무슨 일을 할까?
사무행정-N/A-공기업,경영/사무/행정,사무행정,사무행정,N/A,공기업,비상경계 출신 멘토와 함께 공기업 사무 행정직 실무 체험하기
사무행정-N/A-에너지/화학,경영/사무/행정,사무행정,사무행정,N/A,에너지/화학,에너지산업과 파워플랜트(발전소) 행정실무 정복 : 전력거래부터 REC발급까지
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,공공기관 사무행정직이 실제로 하는 일 A to Z
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,"공공기관 실무자와 함께하는 기획,행정 업무 이해"
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,공공기관 사무행정직(총무) 업무를 토대로 8대 핵심 역량 기르기
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,공공기관 공통 행정업무를 중심으로 사무행정 직무 핵심 파악하기
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,경쟁률 높은 금융권 협회의 실제 업무 체험하고 필수 역량 알아보기
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,대학 교직원과 함께하는 실전 교육 행정직무의 모든 것!
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,"공공기관 행정직 업무 체험 : 사업 기획, 보도자료 작성, 결과 보고 등"
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,공공기관 사무행정 직무 실무자가 되어 신규 사업 기획해보기
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,공공기관 사업 운영 및 사무 행정 업무 경험하기
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,고졸 전형 공공기관 사무행정직 실무 체험 A to Z
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,공공기관 사무행정 실무 체험 : 사업 계획 및 운영 기본기 다지기
사무행정-N/A-정부/공공기관,경영/사무/행정,사무행정,사무행정,N/A,정부/공공기관,공공기관_이사회 운영으로 체험하는 행정 사무 실무 캠프
사무행정-N/A-철도공기업,경영/사무/행정,사무행정,사무행정,N/A,철도공기업,철도 공기업 현직자와 사무행정 실무 체험하기
사회공헌-N/A-건설/중공업,경영/사무/행정,사회공헌,사회공헌,N/A,건설/중공업,"기업사회공헌 직무, 대기업 현직자가 직접 알려드리겠습니다."
사회공헌-N/A-비영리,경영/사무/행정,사회공헌,사회공헌,N/A,비영리,대기업 비영리재단 사회공헌 사업기획 직무 경험해보기
사회공헌-N/A-비영리,경영/사무/행정,사회공헌,사회공헌,N/A,비영리,"기업 재단, 비영리 기관 핵심업무를 바탕으로 사회복지, 사회공헌 직무 경험하기"
재무-N/A-반도체,경영/사무/행정,재무,재무,N/A,반도체,"제조업 원가관리 실무로 배우는 재무 이야기 : 분석력, 소통 능력 기르기"
재무-N/A-산업무관,경영/사무/행정,재무,재무,N/A,산업무관,경영지원/관리/기획/재경 실무의 문제해결/보고/소통 등 핵심역량 기르기
재무-N/A-산업무관,경영/사무/행정,재무,재무,N/A,산업무관,제조 대기업 재무 전문가가 알려주는 재무 실무
재무-N/A-산업무관,경영/사무/행정,재무,재무,N/A,산업무관,"재무관리의 핵심-손익 관련 사업계획 수립과 실적 분석, 보고하기"
재무-N/A-산업무관,경영/사무/행정,재무,재무,N/A,산업무관,"제조업 원가관리 실무로 배우는 재무 이야기 : 분석력, 소통능력 기르기"
재무-N/A-산업무관,경영/사무/행정,재무,재무,N/A,산업무관,"글로벌 탑티어 제조기업 재무담당자와 함께하는 재무, 전략실무 경험!"
재무-관리회계-산업무관,경영/사무/행정,재무,재무,관리회계,산업무관,자격증 공부만으로 알 수 없는 재경팀 재무 실무를 알려드립니다(관리회계)
재무-재무기획-금융,경영/사무/행정,재무,재무,재무기획,금융,"FP&A 현직자와 재무기획, 사업기획 및 경영관리 핵심실무(사업계획) 경험하기"
재무-재무회계-산업무관,경영/사무/행정,재무,재무,재무회계,산업무관,회계전표 검수부터 결산보고 및 감사까지. 재무회계실전 스프링보드 점핑!
재무-재무회계-산업무관,경영/사무/행정,재무,재무,재무회계,산업무관,대기업 10년차가 알려주는 All about 회계 : 업무 사이클 체험
재무-재무회계-산업무관,경영/사무/행정,재무,재무,재무회계,산업무관,입사 첫날부터 활용할 수 있는 재무 실무 - 현직자와 5주 완성
회계-N/A-산업무관,경영/사무/행정,회계,회계,N/A,산업무관,"비상경계 출신 대기업 현직자가 알려주는 회계,세무 실무"
회계-N/A-산업무관,경영/사무/행정,회계,회계,N/A,산업무관,제조 대기업 회계 전문가가 알려주는 회계 실무
회계-N/A-산업무관,경영/사무/행정,회계,회계,N/A,산업무관,"부가가치세, 원천세, 지방세로 찐하게 경험하는 상장사 실무 회계, 세무 올인원!"
회계-N/A-산업무관,경영/사무/행정,회계,회계,N/A,산업무관,자격증 공부만으로 알 수 없는 회계 실무를 알려드립니다 (재무회계)
회계-N/A-산업무관,경영/사무/행정,회계,회계,N/A,산업무관,국내 대기업 회계 현직자와 함께하는 실제 회계 직무가 하는 일!
회계-N/A-산업무관,경영/사무/행정,회계,회계,N/A,산업무관,IT회사 회계 5~8년 경력자의 회계 실무
회계-N/A-산업무관,경영/사무/행정,회계,회계,N/A,산업무관,글로벌 대기업 현직자에게 배우는 회계 실무
회계-N/A-산업무관,경영/사무/행정,회계,회계,N/A,산업무관,자격증으로는 알 수 없는 외국계 Finance 팀 회계 실무 체험
회계-회계법인-산업무관,경영/사무/행정,회계,회계,회계법인,산업무관,"회계법인 직무 체험 : 급여, 원천세, 부가세 신고, 세무검토 등"
광고-CF제작-광고/마케팅,광고/홍보,광고,광고,CF제작,광고/마케팅,광고회사 현직자와 CF를 만들면서 배우는 광고 아트디렉터 실무
광고-N/A-광고/마케팅,광고/홍보,광고,광고,N/A,광고/마케팅,"브랜드 캠페인 전략부터 크리에이티브 기획까지, 마케팅기획 A to Z"
광고-카피라이팅-광고/마케팅,광고/홍보,광고,광고,카피라이팅,광고/마케팅,광고 카피라이터 전문가의 광고 카피부터 콘티까지 실무 AtoZ 경험하기
사보기획-N/A-광고/마케팅,광고/홍보,사보기획,사보기획,N/A,광고/마케팅,직접 콘텐츠 에디터가 되어 기업 사보 기획해보기
홍보-N/A-유통/물류,광고/홍보,홍보,홍보,N/A,유통/물류,보도자료와 Press Kit 작성으로 배우는 홍보팀(PR)실무 체험
홍보-N/A-호텔/레저,광고/홍보,홍보,홍보,N/A,호텔/레저,대기업 현직자와 함께하는 광고/홍보 실무 100% 이해하기
구매-N/A-산업무관,구매,구매,구매,N/A,산업무관,"대기업 구매팀장과 함께 구매 실무, 전략구매, 원가혁신 핵심업무 경험하기"
구매-N/A-산업무관,구매,구매,구매,N/A,산업무관,"제조업 구매 직무 현직자에게 배우는 구매 직무가 하는 일, 그리고 역량!"
구매-N/A-산업무관,구매,구매,구매,N/A,산업무관,"구매 직무의 모든 것, 현직자와 함께 A to Z 경험하기"
구매-N/A-산업무관,구매,구매,구매,N/A,산업무관,자동차 산업 및 제조업의 구매 트렌드 분석 및 실제 구매 업무 체험
구매-N/A-산업무관,구매,구매,구매,N/A,산업무관,구매 실무 과제로 공급사 선정부터 공급자 품질관리까지 체험하여 역량 쌓기
구매-N/A-산업무관,구매,구매,구매,N/A,산업무관,대기업 구매 직무 경험 쌓기! 협력업체 발굴부터 공급 안정화까지!
구매-N/A-산업무관,구매,구매,구매,N/A,산업무관,제조업/IT 모두 경험해본 현직자와 함께하는 구매 직무 맛보기
구매-N/A-산업무관,구매,구매,구매,N/A,산업무관,구매 직무 담당자가 되어 신규 프로젝트 수주하기
구매-N/A-산업무관,구매,구매,구매,N/A,산업무관,구매의 꽃 : 업체선정 실무로 구매 직무를 깊게 이해해보세요
구매-N/A-산업무관,구매,구매,구매,N/A,산업무관,공급사 선정부터 공급망 관리까지 구매 全 프로세스 경험하기
구매-N/A-자동차,구매,구매,구매,N/A,자동차,구매 직무 현직자와 함께하는 구매 프로세스 및 상황별  R&R 경험!
구매-N/A-전자/기계,구매,구매,구매,N/A,전자/기계,"대기업 합격 경험 多, 공대 선배와 함께하는 구매직무 실무 파헤치기"
IB-N/A-금융,금융/은행/보험,IB,IB,N/A,금융,"여의도, 월스트리트 심사역이 현업에서 진행하는 투자 프로세스 직접 체험하기"
IB-N/A-금융,금융/은행/보험,IB,IB,N/A,금융,스타트업을 발굴하고 심사하는 투자심사역의 실제 업무 체험하기
IB-N/A-금융,금융/은행/보험,IB,IB,N/A,금융,"M&A 전문가, 4 Step만 밟으면 된다"
IB-기업금융-금융,금융/은행/보험,IB,IB,기업금융,금융,실제 기업의 자금조달 제안서 작성을 통해 IBD 기업금융 실무 경험하기
PB-N/A-금융,금융/은행/보험,PB,PB,N/A,금융,증권사 PB 실제 고객 응대 프로세스 체험하기
RA(기업분석)-N/A-금융,금융/은행/보험,RA(기업분석),RA(기업분석),N/A,금융,기업 분석 애널리스트 실무 체험 : 금융업에 대한 이해부터 밸류에이션까지
RA(기업분석)-N/A-금융,금융/은행/보험,RA(기업분석),RA(기업분석),N/A,금융,"좋은 애널리스트의 첫 걸음, 애널리스트가 알려주는 RA(기업분석) 실무"
RA(기업분석)-N/A-비영리,금융/은행/보험,RA(기업분석),RA(기업분석),N/A,비영리,현직 국제기구 애널리스트와 실무 경험하기
금융-N/A-공기업,금융/은행/보험,금융,금융,N/A,공기업,금융 공기업 신용평가 및 심사 직무 역량 기르기
금융-N/A-금융,금융/은행/보험,금융,금융,N/A,금융,"PE/VC 전문가, 4 Step만 밟으면 된다"
금융-RA-금융,금융/은행/보험,금융,금융,RA,금융,매크로 애널리스트의 경제 흐름 보는 법
금융-기업심사-공기업,금융/은행/보험,금융,금융,기업심사,공기업,금융공기업 현직자가 되어 직접 기업 심사 및 평가해보기
금융-대출심사-공기업,금융/은행/보험,금융,금융,대출심사,공기업,금융권 대출 심사 및 연체 관리 실전 체험
금융-상품제안-은행,금융/은행/보험,금융,금융,상품제안,은행,"변화하는 금융공기업에 지금 요구되는 신상품 제안, 기획 실무 경험"
금융-수출입-공기업,금융/은행/보험,금융,금융,수출입,공기업,금융공기업 심사역이 되어 대한민국의 수출기업들을 직접 지원해보기
금융-언더라이팅-금융,금융/은행/보험,금융,금융,언더라이팅,금융,언더라이팅 실무를 체험하며 보험사 직무 이해하기
금융-퀀트-금융,금융/은행/보험,금융,금융,퀀트,금융,현직 증권사 트레이더와 함께하는 금융공학을 활용한 퀀트 운용 직무 체험
금융-퀀트-금융,금융/은행/보험,금융,금융,퀀트,금융,현직 퀀트와 함께하는 운용사/증권사 퀀트 직무체험
금융영업-N/A-금융,금융/은행/보험,금융영업,금융영업,N/A,금융,현업 팀장님과 세일즈 시뮬레이션으로 배우는 금융세일즈 실무
금융영업-N/A-카드,금융/은행/보험,금융영업,금융영업,N/A,카드,자소서에 활용할 수 있는 '금융영업' 기초 지식 및 실무 체험
기업가치평가-N/A-회계/컨설팅,금융/은행/보험,기업가치평가,기업가치평가,N/A,회계/컨설팅,실무로 배우는 기업분석과 가치평가: 실전 Valuation
부동산PM-N/A-금융,금융/은행/보험,부동산PM,부동산PM,N/A,금융,부동산 자산관리(PM) 직무 부트캠프: 전문가로 가는 첫걸음
부동산개발-N/A-금융,금융/은행/보험,부동산개발,부동산개발,N/A,금융,상업용 부동산 가치 평가 직무 체험하기
부동산개발-N/A-금융,금융/은행/보험,부동산개발,부동산개발,N/A,금융,부동산 개발금융(PF) 사업성 분석 실무 직접 체험하기
부동산개발-N/A-금융,금융/은행/보험,부동산개발,부동산개발,N/A,금융,건설사 리스크관리팀 현직자와 부동산 개발검토 및 영업 수행
부동산개발-N/A-금융,금융/은행/보험,부동산개발,부동산개발,N/A,금융,"부동산 투자부터 운용, 매각까지! 부동산 펀드매니저 직무 체험하기"
부동산개발-부동산 투자-신탁,금융/은행/보험,부동산개발,부동산개발,부동산 투자,신탁,부동산 자산운용사의 투자 실무 이해하기 : 실제 Case로 설득력 기르기
부동산개발-신탁-금융,금융/은행/보험,부동산개발,부동산개발,신탁,금융,"부동산 개발, 사업성 및 리스크 분석 등 부동산 개발 실무 직접 체험하기"
은행-N/A-은행,금융/은행/보험,은행,은행,N/A,은행,5대 은행 신입행원이 되어 은행 업무의 모든 것을 직접 수행해보기
은행-N/A-은행,금융/은행/보험,은행,은행,N/A,은행,"행원 선배와 함께 알아가는 은행원이 하는 일, 그리고 은행원의 역량!"
은행-N/A-은행,금융/은행/보험,은행,은행,N/A,은행,"대출도 AI가 하는 시대, 앞으로 은행원에게 필요한 역량 이해하기"
은행-N/A-은행,금융/은행/보험,은행,은행,N/A,은행,은행 신입사원이 꼭 거치는 '지점 영업'을 샅샅이 경험하기
은행-N/A-은행,금융/은행/보험,은행,은행,N/A,은행,영업으로 시작해 영업으로 끝나는 은행업! 실무 체험으로 이해도 높이기!
은행-기업금융-은행,금융/은행/보험,은행,은행,기업금융,은행,고객응대를 넘어 기업금융 경험까지 갖춘 사랑 받는 은행원으로 거듭나세요
은행-기업금융-은행,금융/은행/보험,은행,은행,기업금융,은행,은행 기업금융팀에서 실제로 하는 일을 직접 경험해보세요
게임기획-N/A-게임,기획,게임기획,게임기획,N/A,게임,컨텐츠와 시스템 기획서 작성을 통해 게임 기획 실무 경험하기
게임기획-N/A-게임,기획,게임기획,게임기획,N/A,게임,게임 기획! 경제 밸런스 실무를 기획서와 구글 시트로 정복 하기
게임기획-N/A-게임,기획,게임기획,게임기획,N/A,게임,실무자와 함께 게임 시스템 기획의 기초 맛보기
게임기획-N/A-게임,기획,게임기획,게임기획,N/A,게임,메이저 게임사 콘텐츠는 어떻게 업데이트 될까? 게임기획 실무 체험하기
게임기획-N/A-게임,기획,게임기획,게임기획,N/A,게임,시스템 기획서 작성을 통해 게임 기획 실무 이해하기
게임기획-N/A-게임,기획,게임기획,게임기획,N/A,게임,다양한 장르의 게임 기획 경험을 가진 현직자와 함께 게임 기획해보기!
공연기획/마케팅-N/A-문화/공연,기획,공연기획/마케팅,공연기획/마케팅,N/A,문화/공연,"공연기획서 작성을 통해 공연기획, 마케팅 실무 체험하기"
공연기획/마케팅-N/A-문화/공연,기획,공연기획/마케팅,공연기획/마케팅,N/A,문화/공연,"작품 선정부터 제작, 홍보, 마케팅 전반까지! 공연기획 실무의 모든 것!"
공연기획/마케팅-N/A-문화/공연,기획,공연기획/마케팅,공연기획/마케팅,N/A,문화/공연,문화 공연 기획 이해하기 : 아티스트 선정부터 결과 보고서까지
공연기획/마케팅-N/A-문화/공연,기획,공연기획/마케팅,공연기획/마케팅,N/A,문화/공연,"국가지원사업 기획안 준비부터 PT까지, 공연기획자의 업무 체험하기"
공연기획/마케팅-N/A-영화/콘텐츠,기획,공연기획/마케팅,공연기획/마케팅,N/A,영화/콘텐츠,신규 공연IP 런칭 과제로 공연기획 실무의 A to Z 체험하기
공연기획/마케팅-콘서트기획-문화/공연,기획,공연기획/마케팅,공연기획/마케팅,콘서트기획,문화/공연,공연기획 실무로 직무 깊이 이해하기 : 제안서 작성부터 월드투어 기획까지
공연기획/마케팅-콘서트기획-문화/공연,기획,공연기획/마케팅,공연기획/마케팅,콘서트기획,문화/공연,"아이돌 콘서트 기획 실무(제작, 연출, 기획) 체험하기"
기획-N/A-산업무관,기획,기획,기획,N/A,산업무관,스타트업부터 대기업까지 신입 pm직무 체험하기 : sql첫걸음부터 기획서 완성까지
기획-N/A-식음료,기획,기획,기획,N/A,식음료,식음료 산업 기획 실무 체험으로 데이터 가공부터 KPI 설정까지!
기획-N/A-에너지/화학,기획,기획,기획,N/A,에너지/화학,대기업이 뛰어든다! 전기차 충전 신사업 기획 직무 체험
기획-N/A-전자/기계,기획,기획,기획,N/A,전자/기계,"상품기획, 사업기획 등 기획 직무의 A to Z를 경험하세요"
문화기획-N/A-정부/공공기관,기획,문화기획,문화기획,N/A,정부/공공기관,문화기획 담당자가 되어 나만의 문화예술 행사를 기획해보세요!
문화기획-N/A-정부/공공기관,기획,문화기획,문화기획,N/A,정부/공공기관,문화재단 실무 익히기: 문화예술 기획부터 홍보까지
문화기획-N/A-정부/공공기관,기획,문화기획,문화기획,N/A,정부/공공기관,공공기관 기획행정업무 체험과 독립기획의 꿈 키우기
문화기획-N/A-정부/공공기관,기획,문화기획,문화기획,N/A,정부/공공기관,문화예술 공공기관 직무 체험 : 예술기획 및 행정 프로세스 이해하기
